main.js:8 --- 🚀 App Initializing ---
gps.js:231 [Compass] update -> 343.2° (TN)
gps.js:231 [Compass] update -> 342.0° (TN)
gps.js:231 [Compass] update -> 343.3° (TN)
gps.js:231 [Compass] update -> 344.8° (TN)
gps.js:231 [Compass] update -> 346.2° (TN)
gps.js:231 [Compass] update -> 347.4° (TN)
gps.js:231 [Compass] update -> 348.9° (TN)
gps.js:231 [Compass] update -> 350.0° (TN)
gps.js:231 [Compass] update -> 351.1° (TN)
gps.js:231 [Compass] update -> 352.4° (TN)
gps.js:231 [Compass] update -> 353.5° (TN)
gps.js:231 [Compass] update -> 354.6° (TN)
gps.js:231 [Compass] update -> 355.8° (TN)
gps.js:231 [Compass] update -> 356.8° (TN)
gps.js:231 [Compass] update -> 357.9° (TN)
gps.js:231 [Compass] update -> 359.1° (TN)
gps.js:231 [Compass] update -> 0.2° (TN)
gps.js:231 [Compass] update -> 1.2° (TN)
gps.js:231 [Compass] update -> 2.3° (TN)
gps.js:231 [Compass] update -> 3.4° (TN)
gps.js:231 [Compass] update -> 4.4° (TN)
gps.js:231 [Compass] update -> 5.4° (TN)
gps.js:231 [Compass] update -> 6.5° (TN)
gps.js:231 [Compass] update -> 7.6° (TN)
gps.js:231 [Compass] update -> 8.6° (TN)
gps.js:231 [Compass] update -> 9.7° (TN)
gps.js:231 [Compass] update -> 10.8° (TN)
gps.js:231 [Compass] update -> 12.0° (TN)
gps.js:231 [Compass] update -> 13.0° (TN)
gps.js:231 [Compass] update -> 14.3° (TN)
gps.js:231 [Compass] update -> 15.3° (TN)
gps.js:231 [Compass] update -> 16.4° (TN)
gps.js:231 [Compass] update -> 15.4° (TN)
gps.js:231 [Compass] update -> 14.2° (TN)
gps.js:231 [Compass] update -> 13.2° (TN)
gps.js:231 [Compass] update -> 12.1° (TN)
gps.js:231 [Compass] update -> 10.9° (TN)
gps.js:231 [Compass] update -> 9.8° (TN)
gps.js:231 [Compass] update -> 8.6° (TN)
gps.js:231 [Compass] update -> 7.4° (TN)
gps.js:231 [Compass] update -> 6.3° (TN)
gps.js:231 [Compass] update -> 5.2° (TN)
gps.js:231 [Compass] update -> 4.1° (TN)
gps.js:231 [Compass] update -> 3.0° (TN)
gps.js:231 [Compass] update -> 2.0° (TN)
gps.js:231 [Compass] update -> 1.0° (TN)
gps.js:231 [Compass] update -> 359.7° (TN)
gps.js:231 [Compass] update -> 358.2° (TN)
gps.js:231 [Compass] update -> 356.9° (TN)
gps.js:231 [Compass] update -> 355.6° (TN)
gps.js:231 [Compass] update -> 354.4° (TN)
gps.js:231 [Compass] update -> 353.2° (TN)
gps.js:231 [Compass] update -> 352.0° (TN)
gps.js:231 [Compass] update -> 350.8° (TN)
gps.js:231 [Compass] update -> 349.7° (TN)
gps.js:231 [Compass] update -> 348.5° (TN)
gps.js:231 [Compass] update -> 347.4° (TN)
gps.js:231 [Compass] update -> 346.4° (TN)
gps.js:231 [Compass] update -> 345.0° (TN)
gps.js:231 [Compass] update -> 343.7° (TN)
gps.js:231 [Compass] update -> 342.6° (TN)
gps.js:231 [Compass] update -> 341.6° (TN)
gps.js:231 [Compass] update -> 340.6° (TN)
gps.js:231 [Compass] update -> 341.6° (TN)
gps.js:231 [Compass] update -> 342.7° (TN)
gps.js:231 [Compass] update -> 343.7° (TN)
gps.js:231 [Compass] update -> 344.7° (TN)
gps.js:231 [Compass] update -> 345.7° (TN)
gps.js:231 [Compass] update -> 347.0° (TN)
gps.js:231 [Compass] update -> 348.2° (TN)
gps.js:231 [Compass] update -> 349.4° (TN)
gps.js:231 [Compass] update -> 350.6° (TN)
gps.js:231 [Compass] update -> 351.9° (TN)
gps.js:231 [Compass] update -> 353.0° (TN)
gps.js:231 [Compass] update -> 354.0° (TN)
gps.js:231 [Compass] update -> 355.1° (TN)
gps.js:231 [Compass] update -> 356.1° (TN)
gps.js:231 [Compass] update -> 354.7° (TN)
gps.js:231 [Compass] update -> 353.2° (TN)
gps.js:231 [Compass] update -> 351.7° (TN)
gps.js:231 [Compass] update -> 350.4° (TN)
gps.js:231 [Compass] update -> 349.4° (TN)
gps.js:231 [Compass] update -> 348.3° (TN)
gps.js:231 [Compass] update -> 347.3° (TN)
gps.js:231 [Compass] update -> 346.2° (TN)
gps.js:231 [Compass] update -> 345.2° (TN)
gps.js:231 [Compass] update -> 344.2° (TN)
gps.js:231 [Compass] update -> 343.2° (TN)
gps.js:231 [Compass] update -> 344.2° (TN)
gps.js:231 [Compass] update -> 345.3° (TN)
gps.js:231 [Compass] update -> 346.3° (TN)
gps.js:231 [Compass] update -> 347.3° (TN)
gps.js:231 [Compass] update -> 348.7° (TN)
gps.js:231 [Compass] update -> 349.7° (TN)
gps.js:231 [Compass] update -> 350.9° (TN)
gps.js:231 [Compass] update -> 352.0° (TN)
gps.js:231 [Compass] update -> 353.0° (TN)
gps.js:231 [Compass] update -> 354.1° (TN)
gps.js:231 [Compass] update -> 355.2° (TN)
gps.js:231 [Compass] update -> 356.3° (TN)
gps.js:231 [Compass] update -> 357.3° (TN)
gps.js:231 [Compass] update -> 358.5° (TN)
gps.js:231 [Compass] update -> 359.5° (TN)
gps.js:231 [Compass] update -> 0.6° (TN)
gps.js:231 [Compass] update -> 1.6° (TN)
gps.js:231 [Compass] update -> 2.8° (TN)
gps.js:231 [Compass] update -> 1.6° (TN)
gps.js:231 [Compass] update -> 0.5° (TN)
gps.js:231 [Compass] update -> 359.4° (TN)
gps.js:231 [Compass] update -> 358.3° (TN)
gps.js:231 [Compass] update -> 357.3° (TN)
gps.js:231 [Compass] update -> 356.3° (TN)
gps.js:231 [Compass] update -> 355.3° (TN)
gps.js:231 [Compass] update -> 354.2° (TN)
gps.js:231 [Compass] update -> 353.2° (TN)
gps.js:231 [Compass] update -> 352.2° (TN)
gps.js:231 [Compass] update -> 351.1° (TN)
gps.js:231 [Compass] update -> 350.1° (TN)
gps.js:231 [Compass] update -> 349.1° (TN)
gps.js:231 [Compass] update -> 348.0° (TN)
gps.js:231 [Compass] update -> 347.0° (TN)
gps.js:231 [Compass] update -> 346.0° (TN)
gps.js:231 [Compass] update -> 345.0° (TN)
gps.js:231 [Compass] update -> 344.0° (TN)
gps.js:231 [Compass] update -> 343.0° (TN)
gps.js:231 [Compass] update -> 342.0° (TN)
gps.js:231 [Compass] update -> 341.0° (TN)
gps.js:231 [Compass] update -> 339.9° (TN)
gps.js:231 [Compass] update -> 338.9° (TN)
gps.js:231 [Compass] update -> 337.9° (TN)
gps.js:231 [Compass] update -> 336.9° (TN)
gps.js:231 [Compass] update -> 335.8° (TN)
gps.js:231 [Compass] update -> 334.8° (TN)
gps.js:231 [Compass] update -> 333.7° (TN)
gps.js:231 [Compass] update -> 332.7° (TN)
gps.js:231 [Compass] update -> 331.7° (TN)
gps.js:231 [Compass] update -> 330.7° (TN)
gps.js:231 [Compass] update -> 329.7° (TN)
gps.js:231 [Compass] update -> 328.4° (TN)
gps.js:231 [Compass] update -> 327.2° (TN)
gps.js:231 [Compass] update -> 326.1° (TN)
gps.js:231 [Compass] update -> 325.0° (TN)
gps.js:231 [Compass] update -> 324.0° (TN)
gps.js:231 [Compass] update -> 323.0° (TN)
gps.js:231 [Compass] update -> 322.0° (TN)
gps.js:231 [Compass] update -> 320.7° (TN)
gps.js:231 [Compass] update -> 319.5° (TN)
gps.js:231 [Compass] update -> 318.4° (TN)
gps.js:231 [Compass] update -> 317.4° (TN)
gps.js:231 [Compass] update -> 316.1° (TN)
gps.js:231 [Compass] update -> 315.0° (TN)
gps.js:231 [Compass] update -> 313.9° (TN)
gps.js:231 [Compass] update -> 312.9° (TN)
gps.js:231 [Compass] update -> 311.7° (TN)
gps.js:231 [Compass] update -> 310.6° (TN)
gps.js:231 [Compass] update -> 309.6° (TN)
gps.js:231 [Compass] update -> 308.4° (TN)
gps.js:231 [Compass] update -> 307.3° (TN)
gps.js:231 [Compass] update -> 306.3° (TN)
gps.js:231 [Compass] update -> 305.2° (TN)
gps.js:231 [Compass] update -> 304.1° (TN)
gps.js:231 [Compass] update -> 302.9° (TN)
gps.js:231 [Compass] update -> 301.9° (TN)
gps.js:231 [Compass] update -> 300.8° (TN)
gps.js:231 [Compass] update -> 299.7° (TN)
gps.js:231 [Compass] update -> 298.6° (TN)
gps.js:231 [Compass] update -> 297.4° (TN)
gps.js:231 [Compass] update -> 296.4° (TN)
gps.js:231 [Compass] update -> 295.3° (TN)
gps.js:231 [Compass] update -> 294.1° (TN)
gps.js:231 [Compass] update -> 293.0° (TN)
gps.js:231 [Compass] update -> 291.9° (TN)
gps.js:231 [Compass] update -> 290.7° (TN)
gps.js:231 [Compass] update -> 289.6° (TN)
gps.js:231 [Compass] update -> 288.4° (TN)
gps.js:231 [Compass] update -> 287.3° (TN)
gps.js:231 [Compass] update -> 286.2° (TN)
gps.js:231 [Compass] update -> 285.2° (TN)
gps.js:231 [Compass] update -> 284.2° (TN)
gps.js:231 [Compass] update -> 283.1° (TN)
gps.js:231 [Compass] update -> 282.0° (TN)
gps.js:231 [Compass] update -> 281.0° (TN)
gps.js:231 [Compass] update -> 279.9° (TN)
gps.js:231 [Compass] update -> 278.9° (TN)
gps.js:231 [Compass] update -> 277.8° (TN)
gps.js:231 [Compass] update -> 276.7° (TN)
gps.js:231 [Compass] update -> 275.6° (TN)
gps.js:231 [Compass] update -> 274.6° (TN)
gps.js:231 [Compass] update -> 273.5° (TN)
gps.js:231 [Compass] update -> 272.5° (TN)
gps.js:231 [Compass] update -> 271.5° (TN)
gps.js:231 [Compass] update -> 270.5° (TN)
gps.js:231 [Compass] update -> 269.5° (TN)
gps.js:231 [Compass] update -> 268.4° (TN)
gps.js:231 [Compass] update -> 267.4° (TN)
gps.js:231 [Compass] update -> 266.4° (TN)
gps.js:231 [Compass] update -> 265.4° (TN)
gps.js:231 [Compass] update -> 264.4° (TN)
gps.js:231 [Compass] update -> 263.4° (TN)
gps.js:231 [Compass] update -> 262.4° (TN)
gps.js:231 [Compass] update -> 261.4° (TN)
gps.js:231 [Compass] update -> 260.3° (TN)
gps.js:231 [Compass] update -> 259.3° (TN)
gps.js:231 [Compass] update -> 258.3° (TN)
gps.js:231 [Compass] update -> 257.2° (TN)
gps.js:231 [Compass] update -> 256.2° (TN)
gps.js:231 [Compass] update -> 255.1° (TN)
gps.js:231 [Compass] update -> 254.0° (TN)
gps.js:231 [Compass] update -> 252.9° (TN)
gps.js:231 [Compass] update -> 251.9° (TN)
gps.js:231 [Compass] update -> 250.9° (TN)
gps.js:231 [Compass] update -> 249.8° (TN)
gps.js:231 [Compass] update -> 248.7° (TN)
gps.js:231 [Compass] update -> 247.6° (TN)
gps.js:231 [Compass] update -> 246.3° (TN)
gps.js:231 [Compass] update -> 245.0° (TN)
gps.js:231 [Compass] update -> 243.7° (TN)
gps.js:231 [Compass] update -> 242.5° (TN)
gps.js:231 [Compass] update -> 241.4° (TN)
gps.js:231 [Compass] update -> 240.2° (TN)
gps.js:231 [Compass] update -> 239.1° (TN)
gps.js:231 [Compass] update -> 238.1° (TN)
gps.js:231 [Compass] update -> 237.0° (TN)
gps.js:231 [Compass] update -> 236.0° (TN)
gps.js:231 [Compass] update -> 235.0° (TN)
gps.js:231 [Compass] update -> 233.9° (TN)
gps.js:231 [Compass] update -> 232.9° (TN)
gps.js:231 [Compass] update -> 231.9° (TN)
gps.js:231 [Compass] update -> 230.8° (TN)
gps.js:231 [Compass] update -> 229.8° (TN)
gps.js:231 [Compass] update -> 228.7° (TN)
gps.js:231 [Compass] update -> 227.6° (TN)
gps.js:231 [Compass] update -> 226.5° (TN)
gps.js:231 [Compass] update -> 225.4° (TN)
gps.js:231 [Compass] update -> 226.5° (TN)
gps.js:231 [Compass] update -> 227.6° (TN)
gps.js:231 [Compass] update -> 228.7° (TN)
gps.js:231 [Compass] update -> 229.8° (TN)
gps.js:231 [Compass] update -> 231.1° (TN)
gps.js:231 [Compass] update -> 232.2° (TN)
gps.js:231 [Compass] update -> 233.3° (TN)
gps.js:231 [Compass] update -> 234.4° (TN)
gps.js:231 [Compass] update -> 235.4° (TN)
gps.js:231 [Compass] update -> 236.5° (TN)
gps.js:231 [Compass] update -> 237.6° (TN)
gps.js:231 [Compass] update -> 238.6° (TN)
gps.js:231 [Compass] update -> 239.7° (TN)
gps.js:231 [Compass] update -> 240.8° (TN)
gps.js:231 [Compass] update -> 241.9° (TN)
gps.js:231 [Compass] update -> 243.0° (TN)
gps.js:231 [Compass] update -> 244.1° (TN)
gps.js:231 [Compass] update -> 245.1° (TN)
gps.js:231 [Compass] update -> 246.2° (TN)
gps.js:231 [Compass] update -> 247.3° (TN)
gps.js:231 [Compass] update -> 248.4° (TN)
gps.js:231 [Compass] update -> 249.4° (TN)
gps.js:231 [Compass] update -> 250.4° (TN)
gps.js:231 [Compass] update -> 251.5° (TN)
gps.js:231 [Compass] update -> 252.6° (TN)
gps.js:231 [Compass] update -> 253.6° (TN)
gps.js:231 [Compass] update -> 254.7° (TN)
gps.js:231 [Compass] update -> 255.8° (TN)
gps.js:231 [Compass] update -> 256.9° (TN)
gps.js:231 [Compass] update -> 257.9° (TN)
gps.js:231 [Compass] update -> 259.0° (TN)
gps.js:231 [Compass] update -> 260.1° (TN)
gps.js:231 [Compass] update -> 261.2° (TN)
gps.js:231 [Compass] update -> 262.3° (TN)
gps.js:231 [Compass] update -> 263.4° (TN)
gps.js:231 [Compass] update -> 264.4° (TN)
gps.js:231 [Compass] update -> 265.4° (TN)
gps.js:231 [Compass] update -> 266.5° (TN)
gps.js:231 [Compass] update -> 267.6° (TN)
gps.js:231 [Compass] update -> 268.6° (TN)
gps.js:231 [Compass] update -> 269.6° (TN)
gps.js:231 [Compass] update -> 268.4° (TN)
gps.js:231 [Compass] update -> 267.1° (TN)
gps.js:231 [Compass] update -> 266.0° (TN)
gps.js:231 [Compass] update -> 264.9° (TN)
gps.js:231 [Compass] update -> 263.5° (TN)
gps.js:231 [Compass] update -> 262.4° (TN)
gps.js:231 [Compass] update -> 261.0° (TN)
gps.js:231 [Compass] update -> 259.5° (TN)
gps.js:231 [Compass] update -> 257.7° (TN)
gps.js:231 [Compass] update -> 256.1° (TN)
gps.js:231 [Compass] update -> 254.5° (TN)
gps.js:231 [Compass] update -> 253.2° (TN)
gps.js:231 [Compass] update -> 251.9° (TN)
gps.js:231 [Compass] update -> 250.8° (TN)
gps.js:231 [Compass] update -> 249.7° (TN)
gps.js:231 [Compass] update -> 248.7° (TN)
gps.js:231 [Compass] update -> 247.6° (TN)
gps.js:231 [Compass] update -> 246.5° (TN)
gps.js:231 [Compass] update -> 245.4° (TN)
gps.js:231 [Compass] update -> 244.4° (TN)
gps.js:231 [Compass] update -> 243.2° (TN)
gps.js:231 [Compass] update -> 242.0° (TN)
gps.js:231 [Compass] update -> 241.0° (TN)
gps.js:231 [Compass] update -> 239.8° (TN)
gps.js:231 [Compass] update -> 238.7° (TN)
gps.js:231 [Compass] update -> 237.6° (TN)
gps.js:231 [Compass] update -> 236.6° (TN)
gps.js:231 [Compass] update -> 235.4° (TN)
gps.js:231 [Compass] update -> 234.3° (TN)
gps.js:231 [Compass] update -> 233.3° (TN)
gps.js:231 [Compass] update -> 232.2° (TN)
gps.js:231 [Compass] update -> 231.0° (TN)
gps.js:231 [Compass] update -> 229.9° (TN)
gps.js:231 [Compass] update -> 228.6° (TN)
gps.js:231 [Compass] update -> 227.6° (TN)
gps.js:231 [Compass] update -> 226.6° (TN)
gps.js:231 [Compass] update -> 225.5° (TN)
gps.js:231 [Compass] update -> 226.5° (TN)
gps.js:231 [Compass] update -> 227.6° (TN)
gps.js:231 [Compass] update -> 228.6° (TN)
gps.js:231 [Compass] update -> 229.9° (TN)
gps.js:231 [Compass] update -> 231.0° (TN)
gps.js:231 [Compass] update -> 232.0° (TN)
gps.js:231 [Compass] update -> 233.3° (TN)
gps.js:231 [Compass] update -> 234.6° (TN)
gps.js:231 [Compass] update -> 235.6° (TN)
gps.js:231 [Compass] update -> 236.9° (TN)
gps.js:231 [Compass] update -> 237.9° (TN)
gps.js:231 [Compass] update -> 239.0° (TN)
gps.js:231 [Compass] update -> 240.1° (TN)
gps.js:231 [Compass] update -> 241.2° (TN)
gps.js:231 [Compass] update -> 242.3° (TN)
gps.js:231 [Compass] update -> 243.5° (TN)
gps.js:231 [Compass] update -> 244.6° (TN)
gps.js:231 [Compass] update -> 245.9° (TN)
gps.js:231 [Compass] update -> 247.0° (TN)
gps.js:231 [Compass] update -> 248.1° (TN)
gps.js:231 [Compass] update -> 249.5° (TN)
gps.js:231 [Compass] update -> 250.7° (TN)
gps.js:231 [Compass] update -> 252.0° (TN)
gps.js:231 [Compass] update -> 253.2° (TN)
gps.js:231 [Compass] update -> 254.6° (TN)
gps.js:231 [Compass] update -> 255.9° (TN)
gps.js:231 [Compass] update -> 257.5° (TN)
gps.js:231 [Compass] update -> 259.0° (TN)
gps.js:231 [Compass] update -> 260.7° (TN)
gps.js:231 [Compass] update -> 262.3° (TN)
gps.js:231 [Compass] update -> 264.0° (TN)
gps.js:231 [Compass] update -> 265.4° (TN)
gps.js:231 [Compass] update -> 267.1° (TN)
gps.js:231 [Compass] update -> 268.5° (TN)
gps.js:231 [Compass] update -> 270.2° (TN)
gps.js:231 [Compass] update -> 271.9° (TN)
gps.js:231 [Compass] update -> 273.8° (TN)
gps.js:231 [Compass] update -> 275.5° (TN)
gps.js:231 [Compass] update -> 277.4° (TN)
gps.js:231 [Compass] update -> 278.8° (TN)
gps.js:231 [Compass] update -> 280.2° (TN)
gps.js:231 [Compass] update -> 282.0° (TN)
gps.js:231 [Compass] update -> 283.5° (TN)
gps.js:231 [Compass] update -> 285.2° (TN)
gps.js:231 [Compass] update -> 286.6° (TN)
gps.js:231 [Compass] update -> 288.1° (TN)
gps.js:231 [Compass] update -> 289.3° (TN)
gps.js:231 [Compass] update -> 290.5° (TN)
gps.js:231 [Compass] update -> 291.9° (TN)
gps.js:231 [Compass] update -> 293.3° (TN)
gps.js:231 [Compass] update -> 294.6° (TN)
gps.js:231 [Compass] update -> 295.8° (TN)
gps.js:231 [Compass] update -> 297.2° (TN)
gps.js:231 [Compass] update -> 298.2° (TN)
gps.js:231 [Compass] update -> 299.4° (TN)
gps.js:231 [Compass] update -> 300.4° (TN)
gps.js:231 [Compass] update -> 301.7° (TN)
gps.js:231 [Compass] update -> 303.0° (TN)
gps.js:231 [Compass] update -> 304.4° (TN)
gps.js:231 [Compass] update -> 305.6° (TN)
gps.js:231 [Compass] update -> 306.7° (TN)
gps.js:231 [Compass] update -> 308.0° (TN)
gps.js:231 [Compass] update -> 309.6° (TN)
gps.js:231 [Compass] update -> 310.7° (TN)
gps.js:231 [Compass] update -> 311.7° (TN)
gps.js:231 [Compass] update -> 309.4° (TN)
gps.js:231 [Compass] update -> 306.9° (TN)
gps.js:231 [Compass] update -> 303.5° (TN)
gps.js:231 [Compass] update -> 299.6° (TN)
gps.js:231 [Compass] update -> 294.6° (TN)
gps.js:231 [Compass] update -> 289.1° (TN)
gps.js:231 [Compass] update -> 282.8° (TN)
gps.js:231 [Compass] update -> 276.5° (TN)
gps.js:231 [Compass] update -> 270.1° (TN)
gps.js:231 [Compass] update -> 264.4° (TN)
gps.js:231 [Compass] update -> 258.8° (TN)
gps.js:231 [Compass] update -> 253.8° (TN)
gps.js:231 [Compass] update -> 249.1° (TN)
gps.js:231 [Compass] update -> 245.1° (TN)
gps.js:231 [Compass] update -> 241.8° (TN)
gps.js:231 [Compass] update -> 240.0° (TN)
gps.js:231 [Compass] update -> 241.7° (TN)
gps.js:231 [Compass] update -> 244.9° (TN)
gps.js:231 [Compass] update -> 249.1° (TN)
gps.js:231 [Compass] update -> 254.6° (TN)
gps.js:231 [Compass] update -> 260.8° (TN)
gps.js:231 [Compass] update -> 267.4° (TN)
gps.js:231 [Compass] update -> 273.7° (TN)
gps.js:231 [Compass] update -> 279.3° (TN)
gps.js:231 [Compass] update -> 284.7° (TN)
gps.js:231 [Compass] update -> 289.9° (TN)
gps.js:231 [Compass] update -> 295.3° (TN)
gps.js:231 [Compass] update -> 300.4° (TN)
gps.js:231 [Compass] update -> 305.8° (TN)
gps.js:231 [Compass] update -> 311.2° (TN)
gps.js:231 [Compass] update -> 316.9° (TN)
gps.js:231 [Compass] update -> 324.8° (TN)
gps.js:231 [Compass] update -> 332.3° (TN)
gps.js:231 [Compass] update -> 339.4° (TN)
gps.js:231 [Compass] update -> 345.7° (TN)
gps.js:231 [Compass] update -> 351.2° (TN)
gps.js:231 [Compass] update -> 355.9° (TN)
gps.js:231 [Compass] update -> 0.1° (TN)
gps.js:231 [Compass] update -> 3.8° (TN)
gps.js:231 [Compass] update -> 6.8° (TN)
gps.js:231 [Compass] update -> 9.0° (TN)
gps.js:231 [Compass] update -> 10.3° (TN)
gps.js:231 [Compass] update -> 9.3° (TN)
gps.js:231 [Compass] update -> 7.9° (TN)
gps.js:231 [Compass] update -> 5.5° (TN)
gps.js:231 [Compass] update -> 2.2° (TN)
gps.js:231 [Compass] update -> 358.0° (TN)
gps.js:231 [Compass] update -> 353.3° (TN)
gps.js:231 [Compass] update -> 347.7° (TN)
gps.js:231 [Compass] update -> 341.6° (TN)
gps.js:231 [Compass] update -> 334.7° (TN)
gps.js:231 [Compass] update -> 328.0° (TN)
gps.js:217 [Compass] Spike 173.7° ignored
gps.js:217 [Compass] Spike 169.5° ignored
gps.js:231 [Compass] update -> 318.7° (TN)
gps.js:231 [Compass] update -> 310.9° (TN)
gps.js:231 [Compass] update -> 303.7° (TN)
gps.js:231 [Compass] update -> 297.2° (TN)
gps.js:231 [Compass] update -> 290.7° (TN)
gps.js:231 [Compass] update -> 284.9° (TN)
gps.js:231 [Compass] update -> 279.5° (TN)
gps.js:231 [Compass] update -> 275.3° (TN)
gps.js:231 [Compass] update -> 272.0° (TN)
gps.js:231 [Compass] update -> 269.9° (TN)
gps.js:231 [Compass] update -> 268.5° (TN)
gps.js:231 [Compass] update -> 270.2° (TN)
gps.js:231 [Compass] update -> 272.9° (TN)
gps.js:231 [Compass] update -> 276.8° (TN)
gps.js:231 [Compass] update -> 281.3° (TN)
gps.js:231 [Compass] update -> 286.3° (TN)
gps.js:231 [Compass] update -> 291.8° (TN)
gps.js:231 [Compass] update -> 298.8° (TN)
gps.js:231 [Compass] update -> 305.4° (TN)
gps.js:231 [Compass] update -> 311.6° (TN)
gps.js:231 [Compass] update -> 317.2° (TN)
gps.js:231 [Compass] update -> 322.6° (TN)
gps.js:231 [Compass] update -> 327.6° (TN)
gps.js:231 [Compass] update -> 332.6° (TN)
gps.js:231 [Compass] update -> 337.6° (TN)
gps.js:231 [Compass] update -> 342.7° (TN)
gps.js:231 [Compass] update -> 347.9° (TN)
gps.js:231 [Compass] update -> 352.8° (TN)
gps.js:231 [Compass] update -> 357.6° (TN)
gps.js:231 [Compass] update -> 2.1° (TN)
gps.js:231 [Compass] update -> 6.2° (TN)
gps.js:231 [Compass] update -> 10.0° (TN)
gps.js:231 [Compass] update -> 13.4° (TN)
gps.js:231 [Compass] update -> 16.3° (TN)
gps.js:231 [Compass] update -> 18.8° (TN)
gps.js:231 [Compass] update -> 20.9° (TN)
gps.js:231 [Compass] update -> 22.4° (TN)
gps.js:231 [Compass] update -> 20.8° (TN)
gps.js:231 [Compass] update -> 17.7° (TN)
gps.js:231 [Compass] update -> 13.4° (TN)
gps.js:231 [Compass] update -> 8.2° (TN)
gps.js:231 [Compass] update -> 2.8° (TN)
gps.js:231 [Compass] update -> 357.0° (TN)
gps.js:231 [Compass] update -> 351.2° (TN)
gps.js:217 [Compass] Spike 174.1° ignored
gps.js:217 [Compass] Spike 169.1° ignored
gps.js:217 [Compass] Spike 163.5° ignored
gps.js:217 [Compass] Spike 158.3° ignored
gps.js:217 [Compass] Spike 153.2° ignored
gps.js:217 [Compass] Spike 150.2° ignored
gps.js:217 [Compass] Spike 148.2° ignored
gps.js:231 [Compass] update -> 337.1° (TN)
gps.js:231 [Compass] update -> 324.6° (TN)
gps.js:231 [Compass] update -> 313.9° (TN)
gps.js:231 [Compass] update -> 305.2° (TN)
gps.js:231 [Compass] update -> 298.2° (TN)
gps.js:231 [Compass] update -> 293.0° (TN)
gps.js:231 [Compass] update -> 288.9° (TN)
gps.js:231 [Compass] update -> 286.4° (TN)
gps.js:231 [Compass] update -> 285.2° (TN)
gps.js:231 [Compass] update -> 286.3° (TN)
gps.js:231 [Compass] update -> 288.2° (TN)
gps.js:231 [Compass] update -> 289.6° (TN)
gps.js:231 [Compass] update -> 291.8° (TN)
gps.js:231 [Compass] update -> 296.2° (TN)
gps.js:231 [Compass] update -> 302.3° (TN)
gps.js:231 [Compass] update -> 307.8° (TN)
gps.js:231 [Compass] update -> 312.8° (TN)
gps.js:231 [Compass] update -> 317.6° (TN)
gps.js:231 [Compass] update -> 322.2° (TN)
gps.js:231 [Compass] update -> 326.6° (TN)
gps.js:231 [Compass] update -> 330.9° (TN)
gps.js:231 [Compass] update -> 335.2° (TN)
gps.js:231 [Compass] update -> 339.6° (TN)
gps.js:231 [Compass] update -> 344.1° (TN)
gps.js:231 [Compass] update -> 348.6° (TN)
gps.js:231 [Compass] update -> 353.1° (TN)
gps.js:231 [Compass] update -> 357.7° (TN)
gps.js:231 [Compass] update -> 2.4° (TN)
gps.js:231 [Compass] update -> 7.0° (TN)
gps.js:231 [Compass] update -> 11.5° (TN)
gps.js:231 [Compass] update -> 15.8° (TN)
gps.js:231 [Compass] update -> 19.8° (TN)
gps.js:231 [Compass] update -> 23.3° (TN)
gps.js:231 [Compass] update -> 26.2° (TN)
gps.js:231 [Compass] update -> 28.8° (TN)
gps.js:231 [Compass] update -> 31.0° (TN)
gps.js:231 [Compass] update -> 32.9° (TN)
gps.js:231 [Compass] update -> 34.2° (TN)
gps.js:231 [Compass] update -> 31.1° (TN)
gps.js:231 [Compass] update -> 26.7° (TN)
gps.js:231 [Compass] update -> 21.1° (TN)
gps.js:231 [Compass] update -> 14.7° (TN)
gps.js:231 [Compass] update -> 8.3° (TN)
gps.js:231 [Compass] update -> 2.1° (TN)
gps.js:231 [Compass] update -> 356.0° (TN)
gps.js:217 [Compass] Spike 172.8° ignored
gps.js:217 [Compass] Spike 166.5° ignored
gps.js:217 [Compass] Spike 161.8° ignored
gps.js:217 [Compass] Spike 159.4° ignored
gps.js:231 [Compass] update -> 344.9° (TN)
gps.js:231 [Compass] update -> 336.5° (TN)
gps.js:231 [Compass] update -> 329.5° (TN)
gps.js:231 [Compass] update -> 323.1° (TN)
gps.js:231 [Compass] update -> 316.8° (TN)
gps.js:231 [Compass] update -> 310.9° (TN)
gps.js:231 [Compass] update -> 305.8° (TN)
gps.js:231 [Compass] update -> 301.7° (TN)
gps.js:231 [Compass] update -> 298.1° (TN)
gps.js:231 [Compass] update -> 295.4° (TN)
gps.js:231 [Compass] update -> 293.5° (TN)
gps.js:231 [Compass] update -> 292.3° (TN)
gps.js:231 [Compass] update -> 294.5° (TN)
gps.js:231 [Compass] update -> 297.4° (TN)
gps.js:231 [Compass] update -> 300.6° (TN)
gps.js:231 [Compass] update -> 304.1° (TN)
gps.js:231 [Compass] update -> 307.9° (TN)
gps.js:231 [Compass] update -> 311.6° (TN)
gps.js:231 [Compass] update -> 315.0° (TN)
gps.js:231 [Compass] update -> 318.0° (TN)
gps.js:231 [Compass] update -> 320.5° (TN)
gps.js:231 [Compass] update -> 323.0° (TN)
gps.js:231 [Compass] update -> 325.4° (TN)
gps.js:231 [Compass] update -> 327.5° (TN)
gps.js:231 [Compass] update -> 329.3° (TN)
gps.js:231 [Compass] update -> 331.3° (TN)
gps.js:231 [Compass] update -> 333.2° (TN)
gps.js:231 [Compass] update -> 334.8° (TN)
